datetime,pickups,date,min_temp,max_temp,wind_speed,wind_gust,visibility,pressure,precipitation,snow_depth,fog,rain_drizzle,snow_ice,thunder
2013-03-10 10,88,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 11,101,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 12,120,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 13,89,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 14,96,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 15,84,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 16,71,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 17,74,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 18,107,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 19,86,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 20,75,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 21,67,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 22,69,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-10 23,49,2013-03-10,36.0,51.1,4.1,19.05,10.0,1022.2,0.0,2.0,0,0,0,0
2013-03-11 00,32,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 01,16,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 02,8,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 03,5,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 04,17,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 05,23,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 06,72,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 07,124,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 08,154,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 09,136,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 10,103,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 11,92,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 12,97,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 13,75,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 14,113,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 15,80,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 16,86,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 17,109,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 18,169,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 19,144,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 20,132,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 21,120,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 22,112,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-11 23,53,2013-03-11,37.9,53.1,5.5,20.0,9.5,1018.9,0.0,0.0,0,0,0,0
2013-03-12 00,38,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 01,21,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 02,11,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 03,7,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 04,9,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 05,19,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 06,83,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 07,133,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 08,171,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 09,162,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 10,104,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 11,118,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 12,94,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 13,110,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 14,102,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 15,78,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 16,57,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 17,95,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 18,135,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 19,150,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 20,162,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 21,160,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 22,131,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-12 23,69,2013-03-12,48.0,57.0,6.6,28.9,6.9,1008.6,0.08,0.0,0,1,0,0
2013-03-13 00,41,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 01,26,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 02,9,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 03,4,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 04,6,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 05,20,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 06,57,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 07,130,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 08,158,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 09,173,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 10,123,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 11,106,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 12,122,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 13,122,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 14,95,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 15,111,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 16,59,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 17,117,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 18,158,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 19,152,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 20,173,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 21,167,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 22,146,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-13 23,108,2013-03-13,39.9,53.1,5.8,19.0,10.0,1005.5,0.71,0.0,0,0,0,0
2013-03-14 00,59,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 01,35,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 02,20,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 03,4,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 04,7,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 05,21,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 06,70,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 07,154,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 08,153,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 09,179,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 10,125,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 11,108,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 12,128,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 13,139,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 14,112,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 15,87,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 16,61,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 17,103,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 18,175,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 19,100,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 20,169,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 21,212,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 22,200,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-14 23,147,2013-03-14,28.9,44.1,9.2,29.9,10.0,1007.1,0.0,0.0,0,0,0,0
2013-03-15 00,69,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 01,73,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 02,23,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 03,17,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 04,25,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 05,24,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 06,74,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 07,126,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 08,162,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 09,156,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 10,119,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 11,116,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 12,116,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 13,125,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 14,128,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 15,106,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 16,92,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 17,91,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 18,138,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 19,120,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 20,163,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 21,182,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 22,163,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-15 23,166,2013-03-15,30.0,46.9,7.3,26.0,10.0,1006.9,0.0,0.0,0,0,0,0
2013-03-16 00,141,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 01,99,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 02,75,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 03,48,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 04,19,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 05,21,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 06,40,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 07,32,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 08,60,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 09,86,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 10,103,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 11,132,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 12,142,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 13,134,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 14,105,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 15,113,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 16,94,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 17,129,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 18,148,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 19,166,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 20,161,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 21,165,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 22,145,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-16 23,151,2013-03-16,32.0,46.9,4.7,19.0,7.8,1004.4,0.0,0.0,1,0,1,0
2013-03-17 00,112,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 01,79,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 02,57,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 03,39,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 04,27,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 05,22,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 06,18,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 07,16,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 08,37,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 09,53,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 10,20,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 11,31,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 12,53,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 13,68,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 14,73,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 15,95,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 16,89,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 17,102,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 18,126,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 19,91,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 20,76,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 21,71,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 22,54,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-17 23,41,2013-03-17,28.9,37.9,4.6,19.0,9.8,1011.9,0.12,0.0,0,0,0,0
2013-03-18 00,20,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 01,17,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 02,10,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 03,8,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 04,19,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 05,27,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 06,78,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 07,92,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 08,165,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 09,166,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 10,112,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 11,104,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 12,99,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 13,92,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 14,103,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 15,94,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 16,91,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 17,129,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 18,152,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 19,114,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 20,123,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 21,115,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 22,82,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-18 23,57,2013-03-18,28.0,36.0,7.5,21.0,8.6,1021.3,0.0,0.0,1,0,1,0
2013-03-19 00,33,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 01,18,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 02,8,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 03,5,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 04,14,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 05,14,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 06,66,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 07,113,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 08,164,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 09,128,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 10,109,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 11,128,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 12,107,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 13,108,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 14,108,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 15,83,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 16,82,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 17,169,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 18,157,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 19,145,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 20,153,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 21,159,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 22,117,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-19 23,83,2013-03-19,30.2,43.0,8.8,28.9,6.5,1005.0,0.81,0.0,0,1,1,0
2013-03-20 00,59,2013-03-20,32.0,45.0,7.2,24.1,10.0,1005.1,0.2,2.0,0,0,0,0
2013-03-20 01,29,2013-03-20,32.0,45.0,7.2,24.1,10.0,1005.1,0.2,2.0,0,0,0,0
2013-03-20 02,14,2013-03-20,32.0,45.0,7.2,24.1,10.0,1005.1,0.2,2.0,0,0,0,0
2013-03-20 03,9,2013-03-20,32.0,45.0,7.2,24.1,10.0,1005.1,0.2,2.0,0,0,0,0
2013-03-20 04,13,2013-03-20,32.0,45.0,7.2,24.1,10.0,1005.1,0.2,2.0,0,0,0,0
2013-03-20 05,21,2013-03-20,32.0,45.0,7.2,24.1,10.0,1005.1,0.2,2.0,0,0,0,0
